Name	clean.A10-KW10_S233_ALL.fastq.gz_quant	clean.A11-KW11_S236_ALL.fastq.gz_quant	clean.A12-KW12_S239_ALL.fastq.gz_quant	clean.A1-KW1_S197_ALL.fastq.gz_quant	clean.A2-KW2_S201_ALL.fastq.gz_quant	clean.A3-KW3_S205_ALL.fastq.gz_quant	clean.A4-KW4_S209_ALL.fastq.gz_quant	clean.A5-KW5_S213_ALL.fastq.gz_quant	clean.A6-KW6_S217_ALL.fastq.gz_quant	clean.A7-KW7_S221_ALL.fastq.gz_quant	clean.A8-KW8_S225_ALL.fastq.gz_quant	clean.A9-KW9_S229_ALL.fastq.gz_quant	clean.B10-KW22_S234_ALL.fastq.gz_quant	clean.B11-KW23_S237_ALL.fastq.gz_quant	clean.B12-KW24_S240_ALL.fastq.gz_quant	clean.B1-KW13_S198_ALL.fastq.gz_quant	clean.B2-KW14_S202_ALL.fastq.gz_quant	clean.B3-KW15_S206_ALL.fastq.gz_quant	clean.B4-KW16_S210_ALL.fastq.gz_quant	clean.B5-KW17_S214_ALL.fastq.gz_quant	clean.B6-KW18_S218_ALL.fastq.gz_quant	clean.B7-KW19_S222_ALL.fastq.gz_quant	clean.B8-KW20_S226_ALL.fastq.gz_quant	clean.B9-KW21_S230_ALL.fastq.gz_quant	clean.C10-KW34_S235_ALL.fastq.gz_quant	clean.C11-KW35_S238_ALL.fastq.gz_quant	clean.C12-KW36_S241_ALL.fastq.gz_quant	clean.C1-KW25_S199_ALL.fastq.gz_quant	clean.C2-KW26_S203_ALL.fastq.gz_quant	clean.C3-KW27_S207_ALL.fastq.gz_quant	clean.C4-KW28_S211_ALL.fastq.gz_quant	clean.C5-KW29_S215_ALL.fastq.gz_quant	clean.C6-KW30_S219_ALL.fastq.gz_quant	clean.C7-KW31_S223_ALL.fastq.gz_quant	clean.C8-KW32_S227_ALL.fastq.gz_quant	clean.C9-KW33_S231_ALL.fastq.gz_quant	clean.D1-KW37_S200_ALL.fastq.gz_quant	clean.D2-KW38_S204_ALL.fastq.gz_quant	clean.D3-KW39_S208_ALL.fastq.gz_quant	clean.D4-KW40_S212_ALL.fastq.gz_quant	clean.D5-KW41_S216_ALL.fastq.gz_quant	clean.D6-KW42_S220_ALL.fastq.gz_quant	clean.D7-KW43_S224_ALL.fastq.gz_quant	clean.D8-KW44_S228_ALL.fastq.gz_quant	clean.D9-KW45_S232_ALL.fastq.gz_quant
isotig01636	0	0	0	0	0	130	0	0	0	0	1	92	57	1	0	0	1	0	0	1	7	29	0	0	1	16	0	2	25	0	0	0	0	0	0	0	0	0	0	0	27	0	6	0	1
GCKDGN102DUD2V	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig18423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig01736	171.505	40.797	42	127.85	30.902	30.771	146.972	135.775	71.802	0	0	21	7.513	0	1	30	5.606	0	7.617	157.157	83.695	22.207	0	10	9	61.972	8	69.5	11	3	15	41.534	32.982	247.551	10.784	9	83	25.78	5	17.422	31	8	47	62.905	78.604
isotig14916	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN101AXHXV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig18304	30	23	0	23	5	28	25	15	26	0	0	63	15	1	0	2	3	0	0	9	13	13	0	14	1	20	22	49	11	0	4	7	13	44	0	19	24	11	6	0	12	0	0	20	5
isotig08551	49	18	29	14	3	13	20	0	0	0	0	10	0	0	3	6	1	0	9	13	2	1	0	9	0	14	2	34	7	0	0	17	1	28	0	6	26	4	15	0	10	0	0	18	6
GCKDGN103FLZYT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102DY0K2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig00049	1.383	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.288	0	0	0	0	0	2.92	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig01404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig03232	69	8	10	68	78	15	49	29	109	19	2	9	18	7	19	32	4	16	12	121	97	59	1	8	6	15	13	45	12	0	6	24	7	29	44	73	46	20	3	34	29	3	13	33	22
isotig08499	1025	915	553	640.005	675	331	959	528	1080	249	146	111	90	220	166	394	111	59	152	678.705	938	796	60	187.001	97	406	236	820	149	79	154	524	440	643	886	318	443	355	123	211	263	55	906	496	303
GCKDGN103HF0KR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig23856	6	1	0	6	10	5	5	14	0	0	0	0	2	1	0	6	0	0	0	22	8	10	0	0	1	6	1	18	6	0	2	1	1	7	1	1	18	9	0	4	7	0	0	17	18
GCKDGN101AXNGE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig15339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig00637	6	0	0	0	0	1	6	0	0	0	0	0	1	0	0	2	0	0	0	2	1	0	0	0	1	4	0	3	1	0	0	6	0	5	1	0	4	1	0	0	1	4	0	3	1
GCKDGN103FSARW	0	0	0	2	2	0	5	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	1
GCKDGN103FVYFD	2	0	0	0	4	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
isotig10587	11	0	0	20	0	9	11	11	0	0	0	0	2	0	0	4	0	0	0	11	0	17	0	0	0	11	0	13	0	0	0	2	3	15	0	3	1	4	0	0	0	0	0	15	6
GCKDGN102ESG3M	10	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	4	2	0	0	0	0	4	0	1	1	0	0	0	0	5	0	4	2	0	0	0	0	0	0	0	0
isotig24154	0	0	0	3	1	23	2	0	0	0	7	34	11	0	1	0	3	1	0	0	0	36	0	0	2	3	0	1	3	0	1	1	0	0	0	0	1	0	0	0	6	0	0	0	0
isotig11171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102C4PPW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102DVSNF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig15200	9.887	1.864	0	13.025	0	14.352	12.363	1	0	0.837	0	9.402	7.367	0	0	6.352	0	0	0	1.358	12.228	0	0	3.444	0	0	0.826	7.142	0	0	0	0	3.014	0	0	1.964	8.722	5.685	0	0	3.355	4.248	0	0	0
GCKDGN102D40S6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102DJN4W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102DQNSW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN101AYDXY	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCKDGN102EK0MZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GE914848	111	83	28	65	23	14	46	20	50	0	17	26	2	4	0	41	7	15	7	56	41	23	0	13	9	21	5	52	7	2	13	35	14	39	1	21	27	21	1	4	40	3	2	31	19
GCKDGN103F33A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig08280	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN103HAO7Y	2	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
isotig17882	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	12	0	0
isotig00461	44.39	0	0	16.058	0	10.716	32.796	0	0	15.285	16.984	0	0	0	0	10.636	0	18.172	10.126	15.155	101.343	68.849	0	10.871	1.014	0	16.797	24.741	0	0	0	32.163	40.264	0	7.3	31.256	47.862	12.445	9.874	5.596	26.409	0	0	17.597	5.87
isotig07086	3	0	0	0	0	0	0	0	1	0	0	10	5	0	0	2	0	0	0	1	0	5	0	0	0	4	0	2	1	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1
isotig20814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig16036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102EHBIR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig12200	13	41	0	0	0	0	10	0	0	19	0	0	4	0	8	6	0	0	1	1	0	19	0	0	0	0	0	0	1	0	3	6	5	0	0	2	0	1	8	0	0	0	0	6	0
isotig01088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig21837	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN103GJWI0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	2
GCKDGN101A8BCS	23	3	30	3	0	1	0	0	29	0	0	9	2	9	0	18	0	7	0	5	11	10	0	10	0	3	12	34	28	4	0	84	0	10	11	0	10	4	1	0	16	0	15	5	5
isotig05832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig00350	0	30.755	2.15	0	15.632	0	0	0	0	0	0	2.702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.634	0	0	0	0	0	0	0	0	0	0	0	2.873	0	0	0	0
isotig04317	12	1	20.108	3	8	0	23	4	0	0	0	0	5	0	6	14	1	0	0	8	0	1	0	0	0	8	0	18	2	0	0	3	5	57	0	6	9.022	5	0	3	4	0	0	8	0
GCKDGN102D2TBQ	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	0	0	0	0	0	4	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	1	0
GCKDGN103GNLP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig20041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
isotig00299	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
isotig17000	0	0	0	0	0	0	0	0	0	0	0	2.241	0	0	0	0	0	0	0	0	0	3.84	0	0	0	1.994	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.95	0	0	0	0
isotig21683	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	4	1	5	0	2	0	0	0	0
GCKDGN103FX3EL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig14534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
GCKDGN101A6APY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102EHQOT	27	35	0	24	5	14	40	2	11	0	17	9	4	2	17	9	1	0	8	25	35	17	0	0	5	10	10	11	8	0	3	2	9	15	27	8	16	25	0	10	5	1	18	19	11
isotig25932	0	0.983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0.99	0	0	0	0	0	0	0.999	0	0	0
GCKDGN101BL71W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102C3UCD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig01786	61	1	32	32	6	2	19	14	29	1	2	6	7	0	4	9	3	0	7	51	16	15	0	8	0	18	0	62	4	0	4	41	8	67	47	16	40	19	2	5	10	0	46	30.888	16
isotig13981	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GCKDGN102DZMGG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig28550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN103G34DV	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig10430	10	2	2	0	0	0	2	15	0	1	0	1	0	0	7	1	2	0	0	7	12	0	0	0	0	2	6	8	3	0	1	0	5	0	0	1	3	1	0	0	3	0	0	4	3
GCKDGN101BMUG0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN101CADX5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102EFS3Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
isotig00738	160	236	138	148	183	77	162	225	285	91	48.105	56.001	27.006	59	11	103	8	22	5	169	169	248	0	30	17	54	93	138	38	24	34	106	93	202	141	83	159	75	20	25	108.987	2	139	107	100
isotig12043	6	0	0	2	0	0	18	0	5	1	0	0	2	0	0	6	0	0	0	2	4	0	0	0	0	3	0	1	0	0	0	3	0	0	0	0	2	0	0	1	4	1	0	1	4
GCKDGN102DD5UG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	2
isotig03097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
isotig06334	2	26	90	21	8	5	36	6	40	1	1	6	9	0	1	4	0	0	0	34	60	15	0	11	2	9	0	43	18	0	8	5	5	0	34	2	38	1	0	3	12	0	0	18	11
GCKDGN101AVPZY	0	0	0	4	0	6	7	0	5	0	0	0	0	0	0	1	0	0	11	0	18	24	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
isotig23474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig01478	129	1151	4	346	449	32	398	489	6	30	28	4	31	29	0	15	4	0	1	388	69	501	0	2	22	122	22	56	3	29	111	269	77	69	23	15	50	416	29	19	83	3	10	121	79
GCKDGN102D8LQF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig01942	98	60	38	111	25	32	75	2	49	2	0	0	24	0	10	11	5	1	9	151	147.721	113	0	22	9	48	18	120	3	0	12	19	17	35	41	10	60	57.963	17	20	24	1	0	80.024	57
isotig11146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GCKDGN102DXR0F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102DWCA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig01438	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	0	1	0	1	0	2	0	0	0	0
isotig07462	5	0	0	1	0	0	5	0	0	0	0	0	2	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	4	0	0	1	0
isotig10279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig20231	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
GCKDGN101AZU2G	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GCKDGN101A3YQM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig07970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig18289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig04261	11	14	7	7	0	7	6	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	1	1	0	4	0	0	1	3	7	15	0	0	2	0	0	0	1	0	17	1	2
GCKDGN102EW35G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN103FVOUB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig02760	8	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	2	4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
isotig05547	19	6	3	11	5	1	10	5	3	0	1	0	5	3	2	1	3	3	8	23	16	7	1	2	12	6	2	6	4	18	10	10	1	4	2	5	7	10	3	10	6	2	3	10	12
GCKDGN103GIPAO	5	0	0	4	0	1	9	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0	1	5	1	0	0	1	1	0	2	0
GCKDGN103FYV34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig09458	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102DIQ8Y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig22524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig11932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig06223	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	0	0	0	1	0	1
GCKDGN101ATF34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
GCKDGN102DDCNS	2	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	3	11	0	0	0	0	1	0	2	0	0	0	2	4	0	2	0	2	0	0	0	0	1	0	0	0
GCKDGN102DFFR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig01956	4	5	0	1	1	2	1	4	1	0	0	0	0	2	0	1	1	0	2	0	6	0	0	0	1	0	1	2	2	4	3	0	4	0	0	2	1	2	1	3	2	1	0	4	2
GCKDGN103HJXQY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig13477	19	0	9	24	2	13	20	0	1	0	0	0	5	0	0	0	0	0	0	19	3	0	0	5	1	11	0	53	3	1	0	7	11	22	1	7	14	3	4	0	9	0	0	9	6
GCKDGN102DNWQT	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN102ESXE9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig03280	19	0	0	3	1	7	9	0	0	0	0	7	2	0	0	1	0	0	0	3	0	0	0	7	3	1	0	6	6	0	0	5	16	54	0	1	0	1	0	0	11	0	0	4	0
GCKDGN102DPH2P	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig06007	8	20	45	1	8	6	16	23	10	2	0	0	3	1	15	9	0	0	5	3	5	1	0	0	1	0	4	9	4	0	2	4	7	7	0	6	9	2	0	6	3	2	0	15	13
GCKDGN103FTYMM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig11760	3	5	1	1	5	0	1	5	2	2	2	5	0	2	0	2	4	1	1	2	0	4	1	3	2	3	1	4	3	0	2	4	2	4	13	3	5	0	1	1	0	1	6	3	1
isotig19152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN103FM3HZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig03030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isotig15005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GCKDGN101BNV56	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	3	0	0	0	0	0	3	0	6	0	0	0	1	0	0	1	0	7	0	0	1	0	0	0	1	0
isotig11611	53	59	5	22	55	21	44	6	60	44	14	18	1	10	6	29	3	7	9	54	52	67	1	12	3	15	13	35	7	0	11	22	27	60	52	22	44	26	7	12	18	3	52	39	28
GCKDGN102EPWPG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
